📡　央视,#genre#
兰西综合,https://rmplive.hljtv.com/live/lanxi.m3u8
兰西综合,rtmp://rmplive.hljtv.com/live/lanxi
兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8
兰西综合,rtmp://masterpull.hljtv.com/live/SYG06DEw
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
绥棱综合,rtmp://rmplive.hljtv.com/live/suileng
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
绥棱综合,rtmp://masterpull.hljtv.com/live/p7WSvrJJ
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
望奎综合,rtmp://rmplive.hljtv.com/live/wangkui
望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
望奎综合,rtmp://masterpull.hljtv.com/live/d3loVdqX
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8
黑河新闻综合,rtmp://rmplive.hljtv.com/live/heihe
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
黑河新闻综合,rtmp://masterpull.hljtv.com/live/iyoENgSP
黑河新闻综合,https://111.43.174.249/live/heihe.m3u8
北安综合,https://rmplive.hljtv.com/live/beian.m3u8
北安综合,rtmp://rmplive.hljtv.com/live/beian
北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
北安综合,rtmp://masterpull.hljtv.com/live/EfoBDa06
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8
嫩江综合,rtmp://rmplive.hljtv.com/live/nenjiang
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
嫩江综合,rtmp://masterpull.hljtv.com/live/hrSfaA6T
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
五大连池综合,https://rmplive.hljtv.com/live/wudalianchi.m3u8
五大连池综合,rtmp://rmplive.hljtv.com/live/wudalianchi
五大连池综合,https://masterpull.hljtv.com/live/6ic4FFgF.m3u8
五大连池综合,rtmp://masterpull.hljtv.com/live/6ic4FFgF
逊克综合,https://masterpull.hljtv.com/live/a0CULO9O.m3u8
逊克综合,rtmp://masterpull.hljtv.com/live/a0CULO9O
大兴安岭新闻综合,https://rmplive.hljtv.com/live/daxinganling.m3u8
大兴安岭新闻综合,rtmp://rmplive.hljtv.com/live/daxinganling
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
大兴安岭新闻综合,rtmp://masterpull.hljtv.com/live/H2kVyS15
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
呼玛综合,rtmp://rmplive.hljtv.com/live/huma
呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
呼玛综合,rtmp://masterpull.hljtv.com/live/yN3vDovm
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
塔河综合,rtmp://rmplive.hljtv.com/live/tahe
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
塔河综合,rtmp://masterpull.hljtv.com/live/qXrATpGj
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
漠河综合,rtmp://rmplive.hljtv.com/live/mohe
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8
漠河综合,rtmp://masterpull.hljtv.com/live/rlVvbTZN
📺　吉林,#genre#
吉林卫视,http://222.213.163.143:8547/hls/45/index.m3u8
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8
吉林都市,https://hls.avap.jilintv.cn/zqvk7vpj/channel/7e8474e6daea44ccaa5aa2300191439e/1.m3u8
吉林生活,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0a76740c72b74fabae611845aa21e06a/1.m3u8
吉林影视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/906341e6f19b4c4bacdc89941eb85d12/1.m3u8
吉林乡村,https://hls.avap.jilintv.cn/zqvk7vpj/channel/3ffc4824dce54b92be185555923ce382/1.m3u8
吉林教育,http://222.169.85.8:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
吉林都市,http://61.138.128.226:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
吉林公共新闻,http://61.138.128.226:19901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
吉林综艺文化,http://61.138.128.226:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
吉林生活,http://61.138.128.226:19901/tsfile/live/1002_1.m3u8?key=txiptv
吉林影视,http://61.138.128.226:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
吉林乡村,http://61.138.128.226:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
吉林教育,http://61.138.128.226:19901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
长影频道,http://61.138.128.226:19901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东北戏曲,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
长影频道,http://61.138.128.226:19901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
长影频道,http://175.16.250.51:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
吉林都市,http://175.16.250.51:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
吉林乡村,http://175.16.250.51:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
吉林公共新闻,http://175.16.250.51:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
吉林综艺文化,http://175.16.250.51:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
东北戏曲,http://175.16.250.51:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
吉林公共新闻,http://hls.avap.jilintv.cn/zqvk7vpj/channel/44dcb20ec810463cb517f1814c1b3ce9/1.m3u8
吉林生活,http://hls.avap.jilintv.cn/zqvk7vpj/channel/0a76740c72b74fabae611845aa21e06a/1.m3u8
吉林乡村,http://hls.avap.jilintv.cn/zqvk7vpj/channel/3ffc4824dce54b92be185555923ce382/1.m3u8
吉林影视,http://hls.avap.jilintv.cn/zqvk7vpj/channel/906341e6f19b4c4bacdc89941eb85d12/1.m3u8
长春综合,http://r2bj.vzan.com/v/slowlive_763922717250086092.flv
长春综合,rtmp://r2bj.vzan.com/v/slowlive_763922717250086092
长春文旅体育,http://r2bj.vzan.com/v/slowlive_077592635708642635.flv
长春文旅体育,rtmp://r2bj.vzan.com/v/slowlive_077592635708642635
长春市民生活,http://r2bj.vzan.com/v/slowlive_317775187203351257.flv
长春市民生活,rtmp://r2bj.vzan.com/v/slowlive_317775187203351257
长春经济,http://r2bj.vzan.com/v/slowlive_349780930188572439.flv
长春经济,rtmp://r2bj.vzan.com/v/slowlive_349780930188572439
长春汽车,http://r2bj.vzan.com/v/slowlive_978419341085239014.flv
长春汽车,rtmp://r2bj.vzan.com/v/slowlive_978419341085239014
长春综合,https://p2bj.vzan.com/slowlive/763922717250086092/live.m3u8
长春文旅体育,https://p2bj.vzan.com/slowlive/077592635708642635/live.m3u8
长春市民生活,https://p2bj.vzan.com/slowlive/317775187203351257/live.m3u8
松原公共,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
延边汉语综合,https://live.ybtvyun.com/video/s10006-e9c6f9e4d53b/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
📺内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/3208526general.m3u8?txSecret=eb5a3102dd5406c7ffeddf560b024952&txTime=76B2F9A0
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古蒙古语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
内蒙古蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn/live/1686561299036179.m3u8
内蒙古少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古卫视,http://1.24.190.122:1080/hls/39/index.m3u8
内蒙古农牧,http://1.24.190.122:1080/hls/35/index.m3u8
内蒙古新闻综合,http://1.24.190.122:1080/hls/32/index.m3u8
内蒙古经济生活,http://1.24.190.122:1080/hls/34/index.m3u8
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
乌兰察布新闻综合,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
呼和浩特新闻综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
包头新闻综合,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
鄂尔多斯新闻综合,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
呼伦贝尔新闻综合,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8
兴安新闻综合,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8
通辽新闻综合,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
赤峰新闻综合,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
锡林郭勒盟一套,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
乌兰察布新闻综合,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
巴彦淖尔新闻综合,http://play1-qk.nmtv.cn/live/1735546423467029.m3u8
阿拉善新闻综合,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8
乌海新闻综合,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
乌海新闻综合,http://live.wuhainews.org.cn/xwzh/playlist.m3u8
乌海都市生活,http://live.wuhainews.org.cn/dssh/playlist.m3u8
鄂尔多斯鄂托克综合,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
鄂尔多斯鄂托克综合,http://live.zcznbj.cn/hls/F509Rh7GR/F509Rh7GR_live.m3u8
锡林郭勒盟西乌综合,http://221.199.193.157:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
📺　新疆,#genre#
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
新疆汉语综艺,http://106.124.91.222:9901/tsfile/live/21215_1.m3u8
新疆维语综艺,http://106.124.91.222:9901/tsfile/live/21216_1.m3u8
新疆汉语影视,http://106.124.91.222:9901/tsfile/live/21217_1.m3u8
新疆经济生活,http://106.124.91.222:9901/tsfile/live/21218_1.m3u8
新疆哈语综艺,http://106.124.91.222:9901/tsfile/live/21219_1.m3u8
新疆维语经济生活,http://106.124.91.222:9901/tsfile/live/21220_1.m3u8
新疆体育健康,http://106.124.91.222:9901/tsfile/live/21221_1.m3u8
新疆法制信息,http://106.124.91.222:9901/tsfile/live/21222_1.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁汉语,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维语,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克语,http://110.153.180.106:55555/out_3/index.m3u8
伊犁奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
伊犁奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
巴音郭楞综合,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴音郭楞维语,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴音郭楞维语,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴音郭楞教育,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
巴音郭楞综合,rtmp://tv.loulannews.cn/channellive/ch1
巴音郭楞蒙语,rtmp://tv.loulannews.cn/channellive/ch2
巴音郭楞维语,rtmp://tv.loulannews.cn/channellive/ch3
巴音郭楞教育,rtmp://tv.loulannews.cn/channellive/ch4
阿勒泰新闻综合,http://test5.btzx.com.cn/live/10TV.stream/playlist.m3u8
克拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
四师（可克达拉）综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
八师（石河子）综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
八师（石河子）教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
八师（石河子）玛纳斯,http://218.84.127.245:1026/hls/main1/playlist.m3u8
十二师综合,http://liveout.btzx.com.cn/62ds9e/454mm6.m3u8
十二师综合,http://liveout.btzx.com.cn/62ds9e/454mm6.flv
十三师（新星）综合,http://test5.btzx.com.cn/live/13TV.stream.flv
十三师（新星）综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
十四师（昆玉）综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
塔城裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
昌吉吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
📺　西藏,#genre#
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏藏语卫视,http://www.lysvc.cc/daili/xztv.php?id=1
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
西藏卫视,http://www.lysvc.cc/daili/xztv.php
西藏卫视,http://www.lysvc.cc/daili/xztv.php?id=0
西藏藏语卫视,http://www.lysvc.cc/daili/xztv.php?id=1
🌊　台湾,#genre#
中天ᴴᴰ,http://198.16.100.186:8278/ctizhonghe/playlist.m3u8?tid=MB6B3888954738889547&ct=19254&tsum=d0cb922e44e8a16bea598530697c581e
中天新闻,https://smart.pendy.dpdns.org/Smart.php?id=ctinews
中天亚洲,https://smart.pendy.dpdns.org/Smart.php?id=ctiasia_twn
中天娱乐,https://smart.pendy.dpdns.org/Smart.php?id=ctient
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
东森ᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=ettvzhonghe
东森ᴴᴰ,http://198.16.100.186:8278/ettvzhonghe/playlist.m3u8?tid=MC4C1214674912146749&ct=19254&tsum=9b96a50ba99dca1a02a27b05a6fb4b0d
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森洋片,https://smart.pendy.dpdns.org/Smart.php?id=ettvwestern
中视ᴴᴰ,rtmp://f13h.mine.nu/sat/tv091
中视ᴴᴰ,http://198.16.100.186:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
中视新闻,https://smart.pendy.dpdns.org/Smart.php?id=zhongshinews_twn
中视经典,https://smart.pendy.dpdns.org/Smart.php?id=zhongshi_twn
非凡新闻,https://smart.pendy.dpdns.org/Smart.php?id=feifannews_twn
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw.m3u8
台视ᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=ttv_taiwan
台视ᴴᴰ,rtmp://f13h.mine.nu/sat/tv071
台视新闻,https://smart.pendy.dpdns.org/Smart.php?id=ttvnews_twn
台视新闻,https://live.wcetv.com/hls/m3u8/ttvnews.m3u8
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视台湾,https://smart.pendy.dpdns.org/Smart.php?id=ttv_taiwan
民视ᴴᴰ,https://s1.m16tv.cfd/taiwan/CH-1/AKTV.m3u8
民视新闻,https://smart.pendy.dpdns.org/Smart.php?id=ftvnew_taiwan
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://198.16.100.186:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
民视第一,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn
民视第一,https://s1.m16tv.cfd/taiwan/CH-0/AKTV.m3u8
民视台湾,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn
TVBSᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=tvbs
TVBSᴴᴰ,https://s1.m16tv.cfd/taiwan/tvbs/AKTV.m3u8
TVBS新闻,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
TVBS新闻,http://198.16.100.186:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
TVBS台湾,https://smart.pendy.dpdns.org/Smart.php?id=tvbs
TVBS亚洲,https://smart.pendy.dpdns.org/Smart.php?id=Tvbasia
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS欢乐,https://smart.pendy.dpdns.org/Smart.php?id=tvbshuanle_twn
TVBS欢乐,http://198.16.100.186:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
TVBS欢乐,http://198.16.100.186:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
TVBS欢乐,http://198.16.100.186:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219
华视ᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=ctshd_twn
华视ᴴᴰ,rtmp://f13h.mine.nu/sat/tv111
华视ᴴᴰ,http://198.16.100.186:8278/ctshd_twn/playlist.m3u8?tid=MC3C3582911835829118&ct=19249&tsum=f2c0c86801d43be647206c4ddb8e9ce6
公视台湾,https://smart.pendy.dpdns.org/Smart.php?id=ctv2_twn
三立ᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=sanlizhonghe
三立台湾,https://smart.pendy.dpdns.org/Smart.php?id=sanlitaiwan
三立戏剧,https://smart.pendy.dpdns.org/Smart.php?id=sanlixiju_twn
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大ᴴᴰ,https://smart.pendy.dpdns.org/Smart.php?id=badazhonghe
八大第一,https://smart.pendy.dpdns.org/Smart.php?id=badafirst
八大娱乐,https://smart.pendy.dpdns.org/Smart.php?id=badaentertain
八大戏剧,https://smart.pendy.dpdns.org/Smart.php?id=badadrama
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/playlist.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/playlist.m3u8
纬来睛彩,http://61.221.215.25:8800/hls/48/index.m3u8
纬来电影,https://smart.pendy.dpdns.org/Smart.php?id=videolandmovie
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMoTV,rtmp://f13h.mine.nu/sat/tv761
龙华电影,https://cdn3.132.us.kg/live/lhdy/stream.m3u8
龙华经典,https://cdn3.132.us.kg/live/lhjd/stream.m3u8
龙华偶像,https://cdn3.132.us.kg/live/lhox/stream.m3u8
龙华戏剧,https://cdn3.132.us.kg/live/lhxj/stream.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华日韩,https://cdn3.132.us.kg/live/lhrh/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华卡通,https://cdn3.132.us.kg/live/lhkt/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华戏剧,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaxiju_twn
龙华偶像,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaidol_twn
龙华经典,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn
